Date,Country,City,Specie,count,min (ppb),max (ppb),median (ppb)
2017-06-09,US,Houston,o3,117,1.0,63.0,38.0
2017-06-09,CN,Wuhan,o3,393,0.0,42.0,9.0
2017-06-09,US,Manhattan,o3,24,9.0,43.0,32.0
2017-06-09,CN,Shanghai,o3,216,17.0,81.0,61.0
2017-06-09,US,Los Angeles,o3,24,2.0,39.0,17.0
2017-06-09,CN,Beijing,o3,393,1.0,86.0,45.0
2017-06-09,US,Jacksonville,o3,43,0.0,23.0,19.0
2017-06-10,US,Houston,o3,120,1.0,58.0,36.0
2017-06-10,US,Jacksonville,o3,47,0.0,19.0,15.0
2017-06-10,US,Los Angeles,o3,24,7.0,33.0,19.0
2017-06-10,CN,Beijing,o3,428,2.0,66.0,34.0
2017-06-10,CN,Wuhan,o3,408,1.0,55.0,11.0
2017-06-10,US,Manhattan,o3,24,6.0,57.0,48.0
2017-06-10,CN,Shanghai,o3,216,3.0,47.0,19.0
2017-06-11,US,Houston,o3,120,15.0,49.0,30.0
2017-06-11,US,Los Angeles,o3,24,18.0,36.0,24.0
2017-06-11,CN,Shanghai,o3,216,11.0,61.0,46.0
2017-06-11,US,Manhattan,o3,24,28.0,57.0,44.0
2017-06-11,CN,Wuhan,o3,408,1.0,50.0,27.0
2017-06-11,CN,Beijing,o3,409,1.0,83.0,22.0
2017-06-11,US,Jacksonville,o3,48,4.0,17.0,12.0
2017-06-12,US,Los Angeles,o3,24,2.0,41.0,19.0
2017-06-12,CN,Beijing,o3,431,1.0,67.0,34.0
2017-06-12,US,Jacksonville,o3,46,0.0,14.0,5.0
2017-06-12,CN,Shanghai,o3,213,27.0,56.0,46.0
2017-06-12,US,Houston,o3,120,5.0,39.0,16.0
2017-06-12,CN,Wuhan,o3,401,0.0,41.0,11.0
2017-06-12,US,Manhattan,o3,24,32.0,62.0,56.0
2017-06-13,CN,Wuhan,o3,407,2.0,47.0,20.0
2017-06-13,US,Jacksonville,o3,46,0.0,15.0,4.0
2017-06-13,US,Houston,o3,120,2.0,32.0,11.0
2017-06-13,US,Los Angeles,o3,24,2.0,50.0,19.0
2017-06-13,US,Manhattan,o3,24,16.0,58.0,55.0
2017-06-13,CN,Beijing,o3,429,5.0,69.0,39.0
2017-06-13,CN,Shanghai,o3,213,20.0,52.0,41.0
2017-06-14,CN,Beijing,o3,410,1.0,82.0,48.0
2017-06-14,CN,Shanghai,o3,215,11.0,55.0,41.0
2017-06-14,US,Manhattan,o3,24,15.0,51.0,31.0
2017-06-14,US,Los Angeles,o3,24,2.0,56.0,25.0
2017-06-14,US,Jacksonville,o3,45,0.0,22.0,9.0
2017-06-14,US,Houston,o3,117,4.0,39.0,11.0
2017-06-14,CN,Wuhan,o3,396,2.0,57.0,28.0
2017-06-15,US,Los Angeles,o3,24,2.0,55.0,19.0
2017-06-15,US,Jacksonville,o3,48,3.0,23.0,9.0
2017-06-15,US,Houston,o3,119,2.0,68.0,11.0
2017-06-15,CN,Wuhan,o3,376,0.0,55.0,16.0
2017-06-15,CN,Shanghai,o3,214,6.0,71.0,43.0
2017-06-15,CN,Beijing,o3,415,1.0,87.0,49.0
2017-06-15,US,Manhattan,o3,24,10.0,35.0,22.0
2017-06-16,CN,Wuhan,o3,379,1.0,74.0,30.0
2017-06-16,US,Manhattan,o3,24,7.0,19.0,16.0
2017-06-16,US,Los Angeles,o3,24,2.0,58.0,16.0
2017-06-16,US,Houston,o3,111,2.0,68.0,12.0
2017-06-16,US,Jacksonville,o3,48,3.0,15.0,8.0
2017-06-16,CN,Beijing,o3,382,3.0,80.0,62.0
2017-06-16,CN,Shanghai,o3,207,34.0,62.0,54.0
2017-06-17,CN,Shanghai,o3,216,18.0,69.0,52.0
2017-06-17,CN,Beijing,o3,432,6.0,92.0,64.0
2017-06-17,US,Manhattan,o3,24,6.0,28.0,9.0
2017-06-17,US,Houston,o3,116,4.0,37.0,12.0
2017-06-17,US,Jacksonville,o3,48,3.0,21.0,10.0
2017-06-17,US,Los Angeles,o3,24,2.0,62.0,19.0
2017-06-17,CN,Wuhan,o3,404,0.0,78.0,30.0
2017-06-18,CN,Beijing,o3,452,23.0,94.0,60.0
2017-06-18,US,Los Angeles,o3,24,1.0,55.0,16.0
2017-06-18,US,Manhattan,o3,23,2.0,32.0,19.0
2017-06-18,CN,Shanghai,o3,198,22.0,60.0,43.0
2017-06-18,US,Houston,o3,119,5.0,34.0,14.0
2017-06-18,US,Jacksonville,o3,48,1.0,16.0,8.0
2017-06-18,CN,Wuhan,o3,396,3.0,67.0,42.0
2017-06-19,CN,Wuhan,o3,393,0.0,71.0,21.0
2017-06-19,US,Los Angeles,o3,24,1.0,49.0,20.0
2017-06-19,CN,Beijing,o3,452,5.0,81.0,58.0
2017-06-19,CN,Shanghai,o3,201,14.0,48.0,37.0
2017-06-19,US,Jacksonville,o3,48,3.0,9.0,6.0
2017-06-19,US,Manhattan,o3,23,11.0,30.0,23.0
2017-06-19,US,Houston,o3,119,1.0,60.0,12.0
2017-06-20,US,Manhattan,o3,24,12.0,49.0,42.0
2017-06-20,US,Houston,o3,119,1.0,30.0,16.0
2017-06-20,CN,Wuhan,o3,405,0.0,91.0,29.0
2017-06-20,CN,Shanghai,o3,216,2.0,58.0,21.0
2017-06-20,CN,Beijing,o3,451,19.0,79.0,58.0
2017-06-20,US,Jacksonville,o3,48,0.0,7.0,6.0
2017-06-20,US,Los Angeles,o3,24,2.0,56.0,15.0
2017-06-21,US,Houston,o3,120,6.0,23.0,12.0
2017-06-21,CN,Beijing,o3,448,11.0,83.0,56.0
2017-06-21,CN,Wuhan,o3,141,1.0,60.0,20.0
2017-06-21,US,Jacksonville,o3,48,1.0,11.0,6.0
2017-06-21,CN,Shanghai,o3,216,6.0,55.0,24.0
2017-06-21,US,Los Angeles,o3,24,2.0,55.0,12.0
2017-06-21,US,Manhattan,o3,24,19.0,51.0,45.0
2017-06-22,CN,Beijing,o3,442,9.0,62.0,38.0
2017-06-22,US,Houston,o3,120,1.0,34.0,9.0
2017-06-22,US,Los Angeles,o3,24,2.0,43.0,17.0
2017-06-22,CN,Shanghai,o3,216,18.0,61.0,34.0
2017-06-22,US,Jacksonville,o3,48,1.0,17.0,7.0
2017-06-22,US,Manhattan,o3,24,15.0,58.0,34.0
2017-06-23,US,Los Angeles,o3,24,8.0,45.0,19.0
2017-06-23,US,Houston,o3,120,6.0,49.0,15.0
2017-06-23,CN,Shanghai,o3,216,4.0,49.0,24.0
2017-06-23,US,Manhattan,o3,24,10.0,34.0,28.0
2017-06-23,US,Jacksonville,o3,48,4.0,17.0,7.0
2017-06-23,CN,Beijing,o3,446,14.0,55.0,35.0
2017-06-24,CN,Shanghai,o3,216,2.0,44.0,27.0
2017-06-24,US,Manhattan,o3,24,12.0,38.0,30.0
2017-06-24,CN,Beijing,o3,452,1.0,60.0,32.0
2017-06-24,US,Los Angeles,o3,24,10.0,46.0,23.0
2017-06-24,US,Jacksonville,o3,48,0.0,18.0,10.0
2017-06-24,US,Houston,o3,120,1.0,30.0,9.0
2017-06-24,CN,Wuhan,o3,280,0.0,55.0,19.0
2017-06-25,US,Manhattan,o3,24,25.0,50.0,37.0
2017-06-25,CN,Beijing,o3,437,1.0,78.0,30.0
2017-06-25,CN,Shanghai,o3,216,1.0,45.0,10.0
2017-06-25,US,Houston,o3,120,2.0,32.0,14.0
2017-06-25,US,Los Angeles,o3,24,2.0,61.0,15.0
2017-06-25,US,Jacksonville,o3,48,0.0,12.0,6.0
2017-06-25,CN,Wuhan,o3,374,0.0,64.0,17.0
2017-06-26,US,Manhattan,o3,24,28.0,45.0,35.0
2017-06-26,US,Houston,o3,118,2.0,41.0,15.0
2017-06-26,US,Los Angeles,o3,20,2.0,61.0,18.0
2017-06-26,CN,Beijing,o3,449,1.0,81.0,37.0
2017-06-26,CN,Wuhan,o3,408,1.0,72.0,28.0
2017-06-26,CN,Shanghai,o3,216,3.0,68.0,25.0
2017-06-26,US,Jacksonville,o3,47,1.0,17.0,8.0
2017-06-27,US,Jacksonville,o3,47,1.0,17.0,9.0
2017-06-27,CN,Beijing,o3,445,1.0,94.0,55.0
2017-06-27,US,Houston,o3,117,1.0,36.0,15.0
2017-06-27,US,Los Angeles,o3,24,1.0,49.0,18.0
2017-06-27,CN,Shanghai,o3,216,6.0,69.0,43.0
2017-06-27,US,Manhattan,o3,24,17.0,44.0,28.0
2017-06-27,CN,Wuhan,o3,394,6.0,68.0,41.0
2017-06-28,US,Los Angeles,o3,24,3.0,46.0,17.0
2017-06-28,CN,Shanghai,o3,216,14.0,64.0,34.0
2017-06-28,US,Jacksonville,o3,48,4.0,19.0,12.0
2017-06-28,US,Manhattan,o3,24,16.0,35.0,28.0
2017-06-28,CN,Wuhan,o3,328,6.0,78.0,34.0
2017-06-28,CN,Beijing,o3,447,1.0,91.0,49.0
2017-06-28,US,Houston,o3,119,1.0,33.0,15.0
2017-06-29,CN,Beijing,o3,431,6.0,77.0,56.0
2017-06-29,US,Jacksonville,o3,48,0.0,14.0,10.0
2017-06-29,US,Manhattan,o3,24,18.0,55.0,36.0
2017-06-29,US,Houston,o3,116,1.0,34.0,12.0
2017-06-29,CN,Shanghai,o3,216,12.0,57.0,37.0
2017-06-29,CN,Wuhan,o3,255,5.0,91.0,46.0
2017-06-29,US,Los Angeles,o3,24,11.0,47.0,28.0
2017-06-30,US,Jacksonville,o3,43,0.0,21.0,6.0
2017-06-30,US,Houston,o3,116,4.0,34.0,10.0
2017-06-30,US,Los Angeles,o3,24,15.0,55.0,23.0
2017-06-30,CN,Shanghai,o3,216,3.0,71.0,22.0
2017-06-30,CN,Wuhan,o3,396,1.0,55.0,18.0
2017-06-30,US,Manhattan,o3,24,27.0,64.0,36.0
2017-06-30,CN,Beijing,o3,450,1.0,96.0,57.0
2018-01-01,US,Manhattan,o3,24,12.0,28.0,23.0
2018-01-01,CN,Beijing,o3,282,1.0,25.0,6.0
2018-01-01,US,Houston,o3,118,11.0,32.0,25.0
2018-01-01,US,Jacksonville,o3,48,8.0,16.0,12.0
2018-01-01,US,Los Angeles,o3,19,1.0,39.0,19.0
2018-01-01,CN,Shanghai,o3,144,2.0,44.0,27.0
2018-01-02,CN,Beijing,o3,375,1.0,30.0,12.0
2018-01-02,US,Jacksonville,o3,39,11.0,16.0,15.0
2018-01-02,US,Houston,o3,116,12.0,30.0,23.0
2018-01-02,US,Los Angeles,o3,21,1.0,31.0,2.0
2018-01-02,US,Manhattan,o3,24,7.0,22.0,15.0
2018-01-02,CN,Shanghai,o3,214,5.0,37.0,25.0
2018-01-03,US,Los Angeles,o3,21,1.0,7.0,2.0
2018-01-03,CN,Beijing,o3,450,1.0,29.0,17.0
2018-01-03,US,Jacksonville,o3,44,9.0,17.0,11.0
2018-01-03,CN,Shanghai,o3,216,17.0,42.0,30.0
2018-01-03,US,Manhattan,o3,18,1.0,8.0,6.0
2018-01-03,US,Houston,o3,115,1.0,32.0,19.0
2018-01-04,US,Manhattan,o3,23,1.0,24.0,20.0
2018-01-04,CN,Shanghai,o3,215,17.0,32.0,24.0
2018-01-04,US,Jacksonville,o3,48,8.0,17.0,11.0
2018-01-04,US,Houston,o3,92,1.0,37.0,11.0
2018-01-04,CN,Beijing,o3,419,1.0,22.0,12.0
2018-01-04,US,Los Angeles,o3,21,1.0,24.0,7.0
2018-01-05,US,Los Angeles,o3,20,1.0,22.0,2.0
2018-01-05,US,Houston,o3,110,1.0,38.0,17.0
2018-01-05,US,Jacksonville,o3,43,1.0,15.0,11.0
2018-01-05,CN,Beijing,o3,294,1.0,25.0,4.0
2018-01-05,US,Manhattan,o3,23,15.0,30.0,22.0
2018-01-05,CN,Shanghai,o3,214,1.0,31.0,21.0
2018-01-06,US,Jacksonville,o3,47,1.0,17.0,10.0
2018-01-06,CN,Shanghai,o3,213,1.0,32.0,14.0
2018-01-06,CN,Beijing,o3,426,1.0,28.0,14.0
2018-01-06,US,Houston,o3,103,1.0,47.0,23.0
2018-01-06,US,Manhattan,o3,20,17.0,27.0,23.0
2018-01-06,US,Los Angeles,o3,17,1.0,12.0,10.0
2018-01-07,US,Houston,o3,118,1.0,34.0,21.0
2018-01-07,US,Jacksonville,o3,46,3.0,17.0,16.0
2018-01-07,US,Manhattan,o3,24,3.0,23.0,19.0
2018-01-07,CN,Shanghai,o3,197,1.0,25.0,15.0
2018-01-07,US,Los Angeles,o3,21,1.0,32.0,4.0
2018-01-07,CN,Beijing,o3,352,1.0,30.0,10.0
2018-01-08,CN,Beijing,o3,446,10.0,33.0,24.0
2018-01-08,US,Manhattan,o3,21,1.0,8.0,4.0
2018-01-08,US,Jacksonville,o3,42,1.0,16.0,11.0
2018-01-08,US,Los Angeles,o3,15,2.0,18.0,5.0
2018-01-08,US,Houston,o3,118,2.0,34.0,19.0
2018-01-08,CN,Shanghai,o3,216,2.0,39.0,11.0
2018-01-09,CN,Shanghai,o3,197,4.0,38.0,25.0
2018-01-09,CN,Beijing,o3,449,1.0,37.0,24.0
2018-01-09,US,Los Angeles,o3,24,1.0,31.0,15.0
2018-01-09,US,Manhattan,o3,18,1.0,28.0,14.0
2018-01-09,US,Houston,o3,119,1.0,22.0,10.0
2018-01-09,US,Jacksonville,o3,45,10.0,16.0,14.0
2018-01-10,US,Houston,o3,120,1.0,24.0,17.0
2018-01-10,US,Manhattan,o3,22,1.0,12.0,4.0
2018-01-10,CN,Shanghai,o3,215,1.0,32.0,21.0
2018-01-10,CN,Beijing,o3,442,6.0,35.0,24.0
2018-01-10,US,Los Angeles,o3,16,1.0,12.0,2.0
2018-01-10,US,Jacksonville,o3,43,10.0,16.0,15.0
2018-01-11,US,Manhattan,o3,10,1.0,2.0,2.0
2018-01-11,US,Jacksonville,o3,48,1.0,15.0,11.0
2018-01-11,CN,Shanghai,o3,213,1.0,35.0,15.0
2018-01-11,US,Los Angeles,o3,11,1.0,27.0,5.0
2018-01-11,CN,Beijing,o3,440,1.0,65.0,20.0
2018-01-11,US,Houston,o3,114,1.0,32.0,12.0
2018-01-12,CN,Shanghai,o3,210,1.0,28.0,16.0
2018-01-12,US,Jacksonville,o3,46,7.0,16.0,10.0
2018-01-12,US,Los Angeles,o3,13,1.0,17.0,6.0
2018-01-12,US,Manhattan,o3,13,2.0,17.0,10.0
2018-01-12,US,Houston,o3,112,2.0,28.0,21.0
2018-01-12,CN,Beijing,o3,349,1.0,21.0,2.0
2018-01-13,US,Los Angeles,o3,16,1.0,39.0,6.0
2018-01-13,US,Manhattan,o3,23,5.0,27.0,22.0
2018-01-13,US,Houston,o3,115,1.0,30.0,19.0
2018-01-13,CN,Shanghai,o3,194,1.0,24.0,6.0
2018-01-13,US,Jacksonville,o3,48,6.0,16.0,9.0
2018-01-13,CN,Beijing,o3,331,1.0,15.0,2.0
2018-01-14,US,Los Angeles,o3,24,1.0,44.0,4.0
2018-01-14,US,Manhattan,o3,24,14.0,27.0,21.0
2018-01-14,US,Houston,o3,115,1.0,37.0,16.0
2018-01-14,US,Jacksonville,o3,45,6.0,16.0,11.0
2018-01-14,CN,Shanghai,o3,214,1.0,36.0,10.0
2018-01-14,CN,Beijing,o3,359,1.0,36.0,4.0
2018-01-15,CN,Beijing,o3,414,1.0,30.0,9.0
2018-01-15,US,Los Angeles,o3,28,0.0,23.0,4.0
2018-01-15,US,Manhattan,o3,24,4.0,22.0,15.0
2018-01-15,CN,Shanghai,o3,201,0.0,45.0,6.0
2018-01-15,US,Jacksonville,o3,47,4.0,19.0,12.0
2018-01-15,US,Houston,o3,111,1.0,41.0,23.0
2018-01-16,CN,Wuhan,o3,301,0.0,25.0,5.0
2018-01-16,US,Jacksonville,o3,48,3.0,19.0,10.0
2018-01-16,US,Manhattan,o3,14,1.0,8.0,2.0
2018-01-16,CN,Shanghai,o3,202,1.0,25.0,6.0
2018-01-16,US,Houston,o3,118,15.0,31.0,24.0
2018-01-16,CN,Beijing,o3,393,1.0,34.0,17.0
2018-01-16,US,Los Angeles,o3,35,1.0,21.0,10.0
2018-01-17,US,Manhattan,o3,15,1.0,15.0,8.0
2018-01-17,CN,Shanghai,o3,177,1.0,50.0,8.0
2018-01-17,CN,Wuhan,o3,396,1.0,43.0,17.0
2018-01-17,US,Jacksonville,o3,44,0.0,16.0,10.0
2018-01-17,US,Los Angeles,o3,26,1.0,33.0,10.0
2018-01-17,CN,Beijing,o3,343,1.0,39.0,9.0
2018-01-17,US,Houston,o3,114,1.0,31.0,22.0
2018-01-18,CN,Wuhan,o3,394,1.0,68.0,9.0
2018-01-18,US,Jacksonville,o3,48,4.0,18.0,12.0
2018-01-18,US,Los Angeles,o3,29,1.0,28.0,10.0
2018-01-18,CN,Shanghai,o3,214,2.0,39.0,21.0
2018-01-18,US,Manhattan,o3,24,2.0,23.0,15.0
2018-01-18,CN,Beijing,o3,339,1.0,24.0,2.0
2018-01-18,US,Houston,o3,118,1.0,30.0,11.0
2018-01-19,CN,Wuhan,o3,389,1.0,22.0,5.0
2018-01-19,US,Los Angeles,o3,42,1.0,28.0,17.0
2018-01-19,US,Jacksonville,o3,42,0.0,21.0,8.0
2018-01-19,US,Manhattan,o3,19,1.0,17.0,5.0
2018-01-19,CN,Beijing,o3,313,1.0,30.0,4.0
2018-01-19,CN,Shanghai,o3,212,1.0,33.0,17.0
2018-01-19,US,Houston,o3,113,1.0,36.0,14.0
2018-01-20,US,Los Angeles,o3,48,1.0,36.0,30.0
2018-01-20,US,Manhattan,o3,21,2.0,30.0,16.0
2018-01-20,US,Jacksonville,o3,46,0.0,20.0,9.0
2018-01-20,CN,Shanghai,o3,215,1.0,36.0,19.0
2018-01-20,CN,Beijing,o3,376,1.0,33.0,8.0
2018-01-20,US,Houston,o3,110,2.0,36.0,19.0
2018-01-20,CN,Wuhan,o3,274,0.0,30.0,2.0
2018-01-21,CN,Beijing,o3,446,1.0,24.0,8.0
2018-01-21,US,Houston,o3,120,15.0,39.0,27.0
2018-01-21,CN,Shanghai,o3,216,1.0,45.0,28.0
2018-01-21,CN,Wuhan,o3,282,0.0,19.0,2.0
2018-01-21,US,Jacksonville,o3,48,0.0,22.0,15.0
2018-01-21,US,Manhattan,o3,21,1.0,32.0,10.0
2018-01-21,US,Los Angeles,o3,40,1.0,35.0,15.0
2018-01-22,US,Manhattan,o3,15,1.0,19.0,15.0
2018-01-22,CN,Shanghai,o3,215,1.0,39.0,22.0
2018-01-22,US,Jacksonville,o3,46,1.0,18.0,14.0
2018-01-22,CN,Wuhan,o3,381,0.0,36.0,7.0
2018-01-22,US,Los Angeles,o3,23,1.0,29.0,2.0
2018-01-22,CN,Beijing,o3,402,1.0,37.0,19.0
2018-01-22,US,Houston,o3,114,1.0,37.0,23.0
2018-01-23,CN,Shanghai,o3,214,4.0,33.0,24.0
2018-01-23,US,Los Angeles,o3,19,1.0,32.0,6.0
2018-01-23,CN,Wuhan,o3,401,0.0,33.0,6.0
2018-01-23,US,Jacksonville,o3,46,4.0,15.0,11.0
2018-01-23,CN,Beijing,o3,453,3.0,35.0,24.0
2018-01-23,US,Houston,o3,91,1.0,35.0,9.0
2018-01-23,US,Manhattan,o3,19,2.0,23.0,15.0
2018-01-24,CN,Shanghai,o3,214,21.0,37.0,32.0
2018-01-24,US,Los Angeles,o3,23,1.0,29.0,5.0
2018-01-24,CN,Wuhan,o3,372,0.0,28.0,3.0
2018-01-24,US,Houston,o3,103,1.0,39.0,16.0
2018-01-24,US,Manhattan,o3,24,3.0,23.0,19.0
2018-01-24,CN,Beijing,o3,410,1.0,38.0,17.0
2018-01-24,US,Jacksonville,o3,48,2.0,17.0,12.0
2018-01-25,US,Manhattan,o3,23,14.0,29.0,23.0
2018-01-25,CN,Beijing,o3,429,1.0,34.0,19.0
2018-01-25,CN,Shanghai,o3,215,12.0,31.0,25.0
2018-01-25,CN,Wuhan,o3,395,3.0,113.0,19.0
2018-01-25,US,Jacksonville,o3,44,11.0,19.0,15.0
2018-01-25,US,Los Angeles,o3,15,1.0,33.0,10.0
2018-01-25,US,Houston,o3,96,1.0,41.0,20.0
2018-01-26,CN,Shanghai,o3,194,19.0,34.0,29.0
2018-01-26,CN,Beijing,o3,403,1.0,73.0,11.0
2018-01-26,US,Houston,o3,118,5.0,38.0,22.0
2018-01-26,US,Jacksonville,o3,43,6.0,17.0,16.0
2018-01-26,US,Manhattan,o3,24,1.0,23.0,10.0
2018-01-26,CN,Wuhan,o3,372,2.0,37.0,21.0
2018-01-26,US,Los Angeles,o3,22,1.0,35.0,4.0
2018-01-27,US,Los Angeles,o3,23,2.0,37.0,3.0
2018-01-27,US,Houston,o3,110,1.0,29.0,15.0
2018-01-27,CN,Shanghai,o3,198,8.0,31.0,20.0
2018-01-27,US,Jacksonville,o3,46,7.0,19.0,17.0
2018-01-27,CN,Beijing,o3,348,1.0,25.0,2.0
2018-01-27,US,Manhattan,o3,24,7.0,27.0,15.0
2018-01-27,CN,Wuhan,o3,377,4.0,44.0,28.0
2018-01-28,US,Manhattan,o3,46,1.0,29.0,15.0
2018-01-28,CN,Wuhan,o3,406,15.0,48.0,29.0
2018-01-28,CN,Beijing,o3,408,1.0,38.0,27.0
2018-01-28,CN,Shanghai,o3,201,12.0,31.0,23.0
2018-01-28,US,Houston,o3,112,1.0,36.0,15.0
2018-01-28,US,Jacksonville,o3,48,4.0,17.0,14.0
2018-01-28,US,Los Angeles,o3,21,1.0,36.0,4.0
2018-01-29,CN,Wuhan,o3,301,1.0,51.0,34.0
2018-01-29,US,Jacksonville,o3,48,3.0,15.0,11.0
2018-01-29,CN,Beijing,o3,341,1.0,37.0,27.0
2018-01-29,US,Houston,o3,113,1.0,33.0,19.0
2018-01-29,US,Manhattan,o3,48,1.0,28.0,19.0
2018-01-29,US,Los Angeles,o3,22,1.0,35.0,2.0
2018-01-29,CN,Shanghai,o3,171,14.0,41.0,29.0
2018-01-30,US,Los Angeles,o3,23,1.0,24.0,2.0
2018-01-30,CN,Wuhan,o3,377,0.0,58.0,17.0
2018-01-30,US,Manhattan,o3,44,10.0,30.0,19.0
2018-01-30,US,Jacksonville,o3,48,2.0,17.0,14.0
2018-01-30,US,Houston,o3,118,1.0,37.0,19.0
2018-01-30,CN,Beijing,o3,432,1.0,38.0,23.0
2018-01-30,CN,Shanghai,o3,149,2.0,52.0,23.0
2018-01-31,US,Manhattan,o3,44,6.0,32.0,22.0
2018-01-31,CN,Shanghai,o3,205,0.0,39.0,11.0
2018-01-31,US,Jacksonville,o3,46,2.0,19.0,6.0
2018-01-31,CN,Wuhan,o3,406,1.0,55.0,28.0
2018-01-31,US,Los Angeles,o3,17,1.0,22.0,6.0
2018-01-31,US,Houston,o3,111,1.0,43.0,21.0
2018-01-31,CN,Beijing,o3,417,1.0,37.0,24.0
2018-02-01,CN,Shanghai,o3,194,0.0,45.0,15.0
2018-02-01,US,Jacksonville,o3,46,0.0,21.0,10.0
2018-02-01,CN,Beijing,o3,375,1.0,37.0,17.0
2018-02-01,US,Houston,o3,114,1.0,36.0,22.0
2018-02-01,US,Los Angeles,o3,14,1.0,21.0,7.0
2018-02-01,CN,Wuhan,o3,364,0.0,47.0,5.0
2018-02-01,US,Manhattan,o3,40,1.0,23.0,10.0
2018-02-02,US,Manhattan,o3,45,2.0,33.0,24.0
2018-02-02,CN,Shanghai,o3,204,0.0,50.0,19.0
2018-02-02,US,Jacksonville,o3,48,5.0,19.0,14.0
2018-02-02,US,Los Angeles,o3,16,1.0,41.0,19.0
2018-02-02,CN,Wuhan,o3,395,0.0,73.0,20.0
2018-02-02,US,Houston,o3,120,15.0,32.0,24.0
2018-02-02,CN,Beijing,o3,402,4.0,36.0,28.0
2018-02-03,US,Houston,o3,114,1.0,25.0,16.0
2018-02-03,US,Jacksonville,o3,48,9.0,19.0,17.0
2018-02-03,CN,Wuhan,o3,403,4.0,42.0,23.0
2018-02-03,CN,Beijing,o3,392,1.0,34.0,22.0
2018-02-03,CN,Shanghai,o3,215,14.0,36.0,28.0
2018-02-03,US,Los Angeles,o3,17,1.0,55.0,19.0
2018-02-03,US,Manhattan,o3,24,10.0,23.0,18.0
2018-02-04,CN,Shanghai,o3,216,7.0,38.0,28.0
2018-02-04,US,Houston,o3,119,1.0,28.0,17.0
2018-02-04,CN,Wuhan,o3,407,1.0,42.0,19.0
2018-02-04,CN,Beijing,o3,386,1.0,32.0,17.0
2018-02-04,US,Jacksonville,o3,48,7.0,17.0,12.0
2018-02-04,US,Los Angeles,o3,21,1.0,55.0,15.0
2018-02-04,US,Manhattan,o3,19,1.0,19.0,12.0
2018-02-05,CN,Wuhan,o3,361,1.0,50.0,8.0
2018-02-05,US,Jacksonville,o3,47,5.0,17.0,10.0
2018-02-05,CN,Beijing,o3,420,1.0,37.0,25.0
2018-02-05,US,Manhattan,o3,24,2.0,30.0,19.0
2018-02-05,US,Los Angeles,o3,23,1.0,32.0,4.0
2018-02-05,CN,Shanghai,o3,211,1.0,38.0,18.0
2018-02-05,US,Houston,o3,116,3.0,28.0,16.0
2018-02-06,CN,Shanghai,o3,211,0.0,35.0,22.0
2018-02-06,US,Manhattan,o3,20,1.0,16.0,5.0
2018-02-06,CN,Wuhan,o3,367,0.0,68.0,8.0
2018-02-06,US,Los Angeles,o3,23,1.0,37.0,8.0
2018-02-06,CN,Beijing,o3,441,1.0,29.0,9.0
2018-02-06,US,Houston,o3,115,1.0,23.0,10.0
2018-02-06,US,Jacksonville,o3,46,1.0,19.0,7.0
2018-02-07,CN,Beijing,o3,399,1.0,81.0,30.0
2018-02-07,US,Los Angeles,o3,24,1.0,39.0,3.0
2018-02-07,US,Jacksonville,o3,46,5.0,19.0,15.0
2018-02-07,CN,Shanghai,o3,207,1.0,43.0,16.0
2018-02-07,US,Manhattan,o3,22,1.0,23.0,9.0
2018-02-07,US,Houston,o3,113,1.0,14.0,5.0
2018-02-07,CN,Wuhan,o3,367,0.0,44.0,5.0
2018-02-08,US,Manhattan,o3,24,17.0,29.0,23.0
2018-02-08,US,Houston,o3,110,1.0,31.0,10.0
2018-02-08,US,Los Angeles,o3,16,1.0,39.0,17.0
2018-02-08,CN,Beijing,o3,453,1.0,34.0,8.0
2018-02-08,CN,Shanghai,o3,206,0.0,41.0,17.0
2018-02-08,CN,Wuhan,o3,385,0.0,59.0,19.0
2018-02-08,US,Jacksonville,o3,44,2.0,15.0,8.0
2018-02-09,CN,Beijing,o3,412,1.0,39.0,28.0
2018-02-09,CN,Shanghai,o3,214,0.0,42.0,25.0
2018-02-09,US,Houston,o3,107,1.0,28.0,14.0
2018-02-09,CN,Wuhan,o3,400,1.0,49.0,10.0
2018-02-09,US,Jacksonville,o3,47,6.0,19.0,15.0
2018-02-09,US,Manhattan,o3,22,8.0,21.0,16.0
2018-02-09,US,Los Angeles,o3,19,1.0,43.0,15.0
2018-02-10,CN,Beijing,o3,456,1.0,39.0,28.0
2018-02-10,CN,Shanghai,o3,203,0.0,38.0,27.0
2018-02-10,US,Los Angeles,o3,24,8.0,37.0,31.0
2018-02-10,CN,Wuhan,o3,381,1.0,54.0,27.0
2018-02-10,US,Jacksonville,o3,47,4.0,11.0,9.0
2018-02-10,US,Houston,o3,107,1.0,20.0,9.0
2018-02-10,US,Manhattan,o3,10,1.0,10.0,2.0
2018-02-11,US,Manhattan,o3,3,1.0,5.0,2.0
2018-02-11,CN,Beijing,o3,452,1.0,39.0,30.0
2018-02-11,CN,Wuhan,o3,381,1.0,61.0,17.0
2018-02-11,US,Los Angeles,o3,23,1.0,44.0,18.0
2018-02-11,US,Jacksonville,o3,48,6.0,15.0,9.0
2018-02-11,CN,Shanghai,o3,216,2.0,47.0,27.0
2018-02-11,US,Houston,o3,111,1.0,23.0,15.0
2018-02-12,US,Los Angeles,o3,24,10.0,34.0,23.0
